data,data2,set temp,p,i,d
23.960656,25.005761,25.1,3.0,2.0,1.0
23.961206,25.005731,25.1,3.0,2.0,1.0
23.961206,25.005517,25.1,3.0,2.0,1.0
23.96087,25.007501,25.1,3.0,2.0,1.0
23.96087,25.005761,25.1,3.0,2.0,1.0
23.962548,25.005761,25.1,3.0,2.0,1.0
23.962213,25.00509,25.1,3.0,2.0,1.0
23.962945,25.005731,25.1,3.0,2.0,1.0
23.962426,25.007623,25.1,3.0,2.0,1.0
23.962426,25.006951,25.1,3.0,2.0,1.0
23.961206,25.006951,25.1,3.0,2.0,1.0
23.96087,25.005059,25.1,3.0,2.0,1.0
23.963616,25.006768,25.1,3.0,2.0,1.0
23.961816,25.005731,25.1,3.0,2.0,1.0
23.961267,25.006005,25.1,3.0,2.0,1.0
23.961267,25.006005,25.1,3.0,2.0,1.0
23.963311,25.005578,25.1,3.0,2.0,1.0
23.96264,25.003778,25.1,3.0,2.0,1.0
23.959802,25.005883,25.1,3.0,2.0,1.0
23.961907,25.005944,25.1,3.0,2.0,1.0
23.961907,25.005944,25.1,3.0,2.0,1.0
23.962457,25.007409,25.1,3.0,2.0,1.0
23.961328,25.006219,25.1,3.0,2.0,1.0
23.960961,25.006738,25.1,3.0,2.0,1.0
23.961877,25.006585,25.1,3.0,2.0,1.0
23.961877,25.006585,25.1,3.0,2.0,1.0
23.962792,25.006646,25.1,3.0,2.0,1.0
23.96148,25.006951,25.1,3.0,2.0,1.0
23.961877,25.006951,25.1,3.0,2.0,1.0
23.961419,25.00686,25.1,3.0,2.0,1.0
23.961419,25.006219,25.1,3.0,2.0,1.0
23.961907,25.006219,25.1,3.0,2.0,1.0
23.96267,25.006738,25.1,3.0,2.0,1.0
23.96322,25.005548,25.1,3.0,2.0,1.0
23.963739,25.00628,25.1,3.0,2.0,1.0
23.963739,25.006951,25.1,3.0,2.0,1.0
23.962365,25.006951,25.1,3.0,2.0,1.0
23.961602,25.006677,25.1,3.0,2.0,1.0
23.962182,25.005853,25.1,3.0,2.0,1.0
23.961389,25.006768,25.1,3.0,2.0,1.0
23.961389,25.006494,25.1,3.0,2.0,1.0
23.962335,25.006494,25.1,3.0,2.0,1.0
23.962335,25.005181,25.1,3.0,2.0,1.0
23.96264,25.00567,25.1,3.0,2.0,1.0
23.960412,25.005548,25.1,3.0,2.0,1.0
23.960412,25.006585,25.1,3.0,2.0,1.0
23.96148,25.006585,25.1,3.0,2.0,1.0
23.961389,25.005273,25.1,3.0,2.0,1.0
23.961663,25.007409,25.1,3.0,2.0,1.0
23.962213,25.006097,25.1,3.0,2.0,1.0
23.962213,25.006799,25.1,3.0,2.0,1.0
23.960565,25.006799,25.1,3.0,2.0,1.0
23.960198,25.007501,25.1,3.0,2.0,1.0
23.962335,25.005822,25.1,3.0,2.0,1.0
23.962213,25.007226,25.1,3.0,2.0,1.0
23.962213,25.007501,25.1,3.0,2.0,1.0
23.962091,25.007501,25.1,3.0,2.0,1.0
23.962274,25.006188,25.1,3.0,2.0,1.0
23.963433,25.007165,25.1,3.0,2.0,1.0
23.96267,25.005761,25.1,3.0,2.0,1.0
23.96267,25.006188,25.1,3.0,2.0,1.0
23.962365,25.006188,25.1,3.0,2.0,1.0
23.962548,25.00686,25.1,3.0,2.0,1.0
23.961907,25.006127,25.1,3.0,2.0,1.0
23.961389,25.006585,25.1,3.0,2.0,1.0
23.961389,25.007409,25.1,3.0,2.0,1.0
23.961602,25.007409,25.1,3.0,2.0,1.0
23.960748,25.004876,25.1,3.0,2.0,1.0
23.962945,25.005761,25.1,3.0,2.0,1.0
23.962213,25.006463,25.1,3.0,2.0,1.0
23.962213,25.007257,25.1,3.0,2.0,1.0
23.96267,25.007257,25.1,3.0,2.0,1.0
23.963952,25.006188,25.1,3.0,2.0,1.0
23.962915,25.006585,25.1,3.0,2.0,1.0
23.960839,25.007104,25.1,3.0,2.0,1.0
23.960839,25.006311,25.1,3.0,2.0,1.0
23.961389,25.006311,25.1,3.0,2.0,1.0
23.961999,25.006524,25.1,3.0,2.0,1.0
23.962213,25.007318,25.1,3.0,2.0,1.0
23.961419,25.008233,25.1,3.0,2.0,1.0
23.961419,25.006524,25.1,3.0,2.0,1.0
23.961541,25.006524,25.1,3.0,2.0,1.0
23.962274,25.005853,25.1,3.0,2.0,1.0
23.961541,25.005639,25.1,3.0,2.0,1.0
23.962915,25.007318,25.1,3.0,2.0,1.0
23.962335,25.005364,25.1,3.0,2.0,1.0
23.962335,25.005364,25.1,3.0,2.0,1.0
23.961419,25.006127,25.1,3.0,2.0,1.0
23.961511,25.006982,25.1,3.0,2.0,1.0
23.961145,25.006097,25.1,3.0,2.0,1.0
23.961694,25.007958,25.1,3.0,2.0,1.0
23.961694,25.007958,25.1,3.0,2.0,1.0
23.962915,25.007104,25.1,3.0,2.0,1.0
23.962548,25.00628,25.1,3.0,2.0,1.0
23.960778,25.006402,25.1,3.0,2.0,1.0
23.962457,25.007104,25.1,3.0,2.0,1.0
23.962457,25.007104,25.1,3.0,2.0,1.0
23.961907,25.006127,25.1,3.0,2.0,1.0
23.963616,25.006951,25.1,3.0,2.0,1.0
23.96264,25.006738,25.1,3.0,2.0,1.0
23.962182,25.007623,25.1,3.0,2.0,1.0
23.962182,25.007623,25.1,3.0,2.0,1.0
23.962823,25.006768,25.1,3.0,2.0,1.0
23.961328,25.006951,25.1,3.0,2.0,1.0
23.962091,25.007379,25.1,3.0,2.0,1.0
23.962609,25.006494,25.1,3.0,2.0,1.0
23.962609,25.006494,25.1,3.0,2.0,1.0
23.961206,25.006402,25.1,3.0,2.0,1.0
23.96203,25.007592,25.1,3.0,2.0,1.0
23.961907,25.006982,25.1,3.0,2.0,1.0
23.963494,25.007562,25.1,3.0,2.0,1.0
23.963494,25.007562,25.1,3.0,2.0,1.0
23.962945,25.006402,25.1,3.0,2.0,1.0
23.961541,25.007806,25.1,3.0,2.0,1.0
23.963769,25.007318,25.1,3.0,2.0,1.0
23.963006,25.006494,25.1,3.0,2.0,1.0
23.963006,25.006494,25.1,3.0,2.0,1.0
23.963494,25.007501,25.1,3.0,2.0,1.0
23.963983,25.006311,25.1,3.0,2.0,1.0
23.962792,25.007958,25.1,3.0,2.0,1.0
23.963159,25.006799,25.1,3.0,2.0,1.0
23.963159,25.006799,25.1,3.0,2.0,1.0
23.962823,25.006524,25.1,3.0,2.0,1.0
23.961694,25.006311,25.1,3.0,2.0,1.0
23.96148,25.007226,25.1,3.0,2.0,1.0
23.961907,25.006951,25.1,3.0,2.0,1.0
23.961907,25.006951,25.1,3.0,2.0,1.0
23.962915,25.007714,25.1,3.0,2.0,1.0
23.962731,25.006951,25.1,3.0,2.0,1.0
23.9638,25.008081,25.1,3.0,2.0,1.0
23.962213,25.007958,25.1,3.0,2.0,1.0
23.962213,25.007958,25.1,3.0,2.0,1.0
23.961694,25.007226,25.1,3.0,2.0,1.0
23.961511,25.006921,25.1,3.0,2.0,1.0
23.963006,25.007257,25.1,3.0,2.0,1.0
23.962915,25.006982,25.1,3.0,2.0,1.0
23.962915,25.006982,25.1,3.0,2.0,1.0
23.963281,25.007043,25.1,3.0,2.0,1.0
23.963677,25.005853,25.1,3.0,2.0,1.0
23.962426,25.007623,25.1,3.0,2.0,1.0
23.962091,25.005517,25.1,3.0,2.0,1.0
23.962091,25.005517,25.1,3.0,2.0,1.0
23.962609,25.007501,25.1,3.0,2.0,1.0
23.962731,25.005853,25.1,3.0,2.0,1.0
23.962548,25.007318,25.1,3.0,2.0,1.0
23.961968,25.007867,25.1,3.0,2.0,1.0
23.961968,25.007867,25.1,3.0,2.0,1.0
23.962823,25.007409,25.1,3.0,2.0,1.0
23.963311,25.00686,25.1,3.0,2.0,1.0
23.960778,25.007958,25.1,3.0,2.0,1.0
23.960778,25.007958,25.1,3.0,2.0,1.0
23.961999,25.007165,25.1,3.0,2.0,1.0
23.963739,25.007989,25.1,3.0,2.0,1.0
23.96322,25.007867,25.1,3.0,2.0,1.0
23.963281,25.007714,25.1,3.0,2.0,1.0
23.96203,25.007714,25.1,3.0,2.0,1.0
23.96203,25.009088,25.1,3.0,2.0,1.0
23.961541,25.007501,25.1,3.0,2.0,1.0
23.962915,25.006951,25.1,3.0,2.0,1.0
23.962792,25.008386,25.1,3.0,2.0,1.0
23.96264,25.008386,25.1,3.0,2.0,1.0
23.96264,25.008081,25.1,3.0,2.0,1.0
23.962823,25.006463,25.1,3.0,2.0,1.0
23.963311,25.007714,25.1,3.0,2.0,1.0
23.961663,25.008325,25.1,3.0,2.0,1.0
23.961907,25.008325,25.1,3.0,2.0,1.0
23.961907,25.008081,25.1,3.0,2.0,1.0
23.961816,25.008081,25.1,3.0,2.0,1.0
23.961328,25.007714,25.1,3.0,2.0,1.0
23.961877,25.007318,25.1,3.0,2.0,1.0
23.963281,25.007318,25.1,3.0,2.0,1.0
23.963281,25.007104,25.1,3.0,2.0,1.0
23.962213,25.006494,25.1,3.0,2.0,1.0
23.962457,25.006646,25.1,3.0,2.0,1.0
23.962213,25.006982,25.1,3.0,2.0,1.0
23.96264,25.006982,25.1,3.0,2.0,1.0
23.96264,25.00744,25.1,3.0,2.0,1.0
23.963464,25.006951,25.1,3.0,2.0,1.0
23.962915,25.007592,25.1,3.0,2.0,1.0
23.96322,25.007501,25.1,3.0,2.0,1.0
23.963037,25.007501,25.1,3.0,2.0,1.0
23.963037,25.007562,25.1,3.0,2.0,1.0
23.962945,25.006921,25.1,3.0,2.0,1.0
23.962823,25.007165,25.1,3.0,2.0,1.0
23.962823,25.006921,25.1,3.0,2.0,1.0
23.961328,25.006921,25.1,3.0,2.0,1.0
23.961328,25.007318,25.1,3.0,2.0,1.0
23.964257,25.00686,25.1,3.0,2.0,1.0
23.963464,25.007867,25.1,3.0,2.0,1.0
23.962091,25.009637,25.1,3.0,2.0,1.0
23.962792,25.009637,25.1,3.0,2.0,1.0
23.962792,25.00686,25.1,3.0,2.0,1.0
23.962365,25.006463,25.1,3.0,2.0,1.0
23.96264,25.007958,25.1,3.0,2.0,1.0
23.962823,25.007318,25.1,3.0,2.0,1.0
23.962457,25.007318,25.1,3.0,2.0,1.0
23.962457,25.006494,25.1,3.0,2.0,1.0
23.962823,25.007409,25.1,3.0,2.0,1.0
23.962945,25.007623,25.1,3.0,2.0,1.0
23.962548,25.007318,25.1,3.0,2.0,1.0
23.964166,25.007318,25.1,3.0,2.0,1.0
23.964166,25.007318,25.1,3.0,2.0,1.0
23.962457,25.008233,25.1,3.0,2.0,1.0
23.961785,25.007714,25.1,3.0,2.0,1.0
23.962091,25.006646,25.1,3.0,2.0,1.0
23.962609,25.006646,25.1,3.0,2.0,1.0
23.962609,25.008538,25.1,3.0,2.0,1.0
23.964105,25.006768,25.1,3.0,2.0,1.0
23.962823,25.007623,25.1,3.0,2.0,1.0
23.9638,25.007623,25.1,3.0,2.0,1.0
23.962182,25.007623,25.1,3.0,2.0,1.0
23.962182,25.00866,25.1,3.0,2.0,1.0
23.961785,25.007501,25.1,3.0,2.0,1.0
23.963098,25.006341,25.1,3.0,2.0,1.0
23.962823,25.00805,25.1,3.0,2.0,1.0
23.962548,25.00805,25.1,3.0,2.0,1.0
23.962548,25.007867,25.1,3.0,2.0,1.0
23.962731,25.00866,25.1,3.0,2.0,1.0
23.963281,25.006738,25.1,3.0,2.0,1.0
23.96322,25.006677,25.1,3.0,2.0,1.0
23.962731,25.006677,25.1,3.0,2.0,1.0
23.962731,25.007257,25.1,3.0,2.0,1.0
23.962548,25.007775,25.1,3.0,2.0,1.0
23.962365,25.008447,25.1,3.0,2.0,1.0
23.963983,25.007562,25.1,3.0,2.0,1.0
23.963555,25.007562,25.1,3.0,2.0,1.0
23.963555,25.006982,25.1,3.0,2.0,1.0
23.963983,25.008813,25.1,3.0,2.0,1.0
23.962091,25.006677,25.1,3.0,2.0,1.0
23.962182,25.007135,25.1,3.0,2.0,1.0
23.962091,25.007135,25.1,3.0,2.0,1.0
23.961999,25.007592,25.1,3.0,2.0,1.0
23.961999,25.005731,25.1,3.0,2.0,1.0
23.963952,25.007409,25.1,3.0,2.0,1.0
23.962182,25.006738,25.1,3.0,2.0,1.0
23.96203,25.006738,25.1,3.0,2.0,1.0
23.961602,25.007775,25.1,3.0,2.0,1.0
23.961602,25.007623,25.1,3.0,2.0,1.0
23.962335,25.007104,25.1,3.0,2.0,1.0
23.961907,25.00744,25.1,3.0,2.0,1.0
23.963433,25.00744,25.1,3.0,2.0,1.0
23.962609,25.006463,25.1,3.0,2.0,1.0
23.962609,25.007592,25.1,3.0,2.0,1.0
23.962457,25.005761,25.1,3.0,2.0,1.0
23.963677,25.007043,25.1,3.0,2.0,1.0
23.963037,25.007043,25.1,3.0,2.0,1.0
23.962182,25.007257,25.1,3.0,2.0,1.0
23.962182,25.008264,25.1,3.0,2.0,1.0
23.963677,25.007592,25.1,3.0,2.0,1.0
23.962823,25.007562,25.1,3.0,2.0,1.0
23.962274,25.007165,25.1,3.0,2.0,1.0
23.962609,25.007165,25.1,3.0,2.0,1.0
23.962609,25.008081,25.1,3.0,2.0,1.0
23.9638,25.00744,25.1,3.0,2.0,1.0
23.962823,25.008386,25.1,3.0,2.0,1.0
23.962945,25.007104,25.1,3.0,2.0,1.0
23.960961,25.007104,25.1,3.0,2.0,1.0
23.960961,25.00744,25.1,3.0,2.0,1.0
23.96444,25.006799,25.1,3.0,2.0,1.0
23.96264,25.00805,25.1,3.0,2.0,1.0
23.963616,25.006524,25.1,3.0,2.0,1.0
23.960961,25.006524,25.1,3.0,2.0,1.0
23.960961,25.007806,25.1,3.0,2.0,1.0
23.964349,25.00863,25.1,3.0,2.0,1.0
23.961999,25.007226,25.1,3.0,2.0,1.0
23.962548,25.008264,25.1,3.0,2.0,1.0
23.965112,25.008264,25.1,3.0,2.0,1.0
23.965112,25.008508,25.1,3.0,2.0,1.0
23.963281,25.007104,25.1,3.0,2.0,1.0
23.962335,25.008172,25.1,3.0,2.0,1.0
23.963159,25.008386,25.1,3.0,2.0,1.0
23.963006,25.008386,25.1,3.0,2.0,1.0
23.963006,25.008508,25.1,3.0,2.0,1.0
23.963555,25.007958,25.1,3.0,2.0,1.0
23.96264,25.007867,25.1,3.0,2.0,1.0
23.962457,25.007897,25.1,3.0,2.0,1.0
23.962548,25.007897,25.1,3.0,2.0,1.0
23.962548,25.00866,25.1,3.0,2.0,1.0
23.961267,25.007562,25.1,3.0,2.0,1.0
23.962823,25.007623,25.1,3.0,2.0,1.0
23.963311,25.007989,25.1,3.0,2.0,1.0
23.963342,25.007989,25.1,3.0,2.0,1.0
23.963342,25.007257,25.1,3.0,2.0,1.0
23.963952,25.008325,25.1,3.0,2.0,1.0
23.961999,25.00924,25.1,3.0,2.0,1.0
23.963311,25.008966,25.1,3.0,2.0,1.0
23.96264,25.008966,25.1,3.0,2.0,1.0
23.96264,25.008081,25.1,3.0,2.0,1.0
23.963311,25.006951,25.1,3.0,2.0,1.0
23.961267,25.007501,25.1,3.0,2.0,1.0
23.962457,25.008843,25.1,3.0,2.0,1.0
23.962457,25.008843,25.1,3.0,2.0,1.0
23.962457,25.008538,25.1,3.0,2.0,1.0
23.964929,25.007623,25.1,3.0,2.0,1.0
23.962548,25.007165,25.1,3.0,2.0,1.0
23.963616,25.007104,25.1,3.0,2.0,1.0
23.963464,25.007104,25.1,3.0,2.0,1.0
23.963464,25.008447,25.1,3.0,2.0,1.0
23.963616,25.009088,25.1,3.0,2.0,1.0
23.96267,25.008905,25.1,3.0,2.0,1.0
23.961907,25.008325,25.1,3.0,2.0,1.0
23.962213,25.008325,25.1,3.0,2.0,1.0
23.962792,25.007623,25.1,3.0,2.0,1.0
23.962792,25.006951,25.1,3.0,2.0,1.0
23.961022,25.008782,25.1,3.0,2.0,1.0
23.96322,25.008813,25.1,3.0,2.0,1.0
23.964288,25.008813,25.1,3.0,2.0,1.0
23.962915,25.007958,25.1,3.0,2.0,1.0
23.962915,25.008172,25.1,3.0,2.0,1.0
23.963037,25.007958,25.1,3.0,2.0,1.0
23.963342,25.008172,25.1,3.0,2.0,1.0
23.96267,25.008172,25.1,3.0,2.0,1.0
23.962457,25.008599,25.1,3.0,2.0,1.0
23.962457,25.00863,25.1,3.0,2.0,1.0
23.962426,25.010003,25.1,3.0,2.0,1.0
23.962731,25.007806,25.1,3.0,2.0,1.0
23.963739,25.007806,25.1,3.0,2.0,1.0
23.964349,25.006921,25.1,3.0,2.0,1.0
23.964349,25.009271,25.1,3.0,2.0,1.0
23.962792,25.008233,25.1,3.0,2.0,1.0
23.962335,25.009179,25.1,3.0,2.0,1.0
23.962335,25.009179,25.1,3.0,2.0,1.0
23.965447,25.007867,25.1,3.0,2.0,1.0
23.965447,25.007714,25.1,3.0,2.0,1.0
23.963006,25.008843,25.1,3.0,2.0,1.0
23.962823,25.00805,25.1,3.0,2.0,1.0
23.963861,25.00805,25.1,3.0,2.0,1.0
23.963983,25.008142,25.1,3.0,2.0,1.0
23.963983,25.009179,25.1,3.0,2.0,1.0
23.962945,25.007867,25.1,3.0,2.0,1.0
23.963861,25.008264,25.1,3.0,2.0,1.0
23.963494,25.008264,25.1,3.0,2.0,1.0
23.964501,25.008447,25.1,3.0,2.0,1.0
23.964501,25.007165,25.1,3.0,2.0,1.0
23.963281,25.007989,25.1,3.0,2.0,1.0
23.963861,25.007714,25.1,3.0,2.0,1.0
23.962091,25.007714,25.1,3.0,2.0,1.0
23.963677,25.007379,25.1,3.0,2.0,1.0
23.963677,25.008782,25.1,3.0,2.0,1.0
23.963159,25.008386,25.1,3.0,2.0,1.0
23.964593,25.009881,25.1,3.0,2.0,1.0
23.9638,25.009881,25.1,3.0,2.0,1.0
23.962945,25.008782,25.1,3.0,2.0,1.0
23.962945,25.008447,25.1,3.0,2.0,1.0
23.965112,25.008538,25.1,3.0,2.0,1.0
23.963983,25.008081,25.1,3.0,2.0,1.0
23.964166,25.008081,25.1,3.0,2.0,1.0
23.963159,25.007318,25.1,3.0,2.0,1.0
23.964593,25.007867,25.1,3.0,2.0,1.0
23.963494,25.007806,25.1,3.0,2.0,1.0
23.964746,25.007806,25.1,3.0,2.0,1.0
23.964898,25.007989,25.1,3.0,2.0,1.0
23.964898,25.007897,25.1,3.0,2.0,1.0
23.963098,25.007897,25.1,3.0,2.0,1.0
23.962457,25.008447,25.1,3.0,2.0,1.0
23.963739,25.008447,25.1,3.0,2.0,1.0
23.964898,25.007989,25.1,3.0,2.0,1.0
23.964898,25.008386,25.1,3.0,2.0,1.0
23.964166,25.008142,25.1,3.0,2.0,1.0
23.964135,25.008538,25.1,3.0,2.0,1.0
23.962792,25.008538,25.1,3.0,2.0,1.0
23.963159,25.00744,25.1,3.0,2.0,1.0
23.963159,25.007958,25.1,3.0,2.0,1.0
23.96322,25.008233,25.1,3.0,2.0,1.0
23.963281,25.009484,25.1,3.0,2.0,1.0
23.963983,25.009484,25.1,3.0,2.0,1.0
23.96441,25.008081,25.1,3.0,2.0,1.0
23.96441,25.009484,25.1,3.0,2.0,1.0
23.961907,25.009088,25.1,3.0,2.0,1.0
23.96322,25.008508,25.1,3.0,2.0,1.0
23.962915,25.008508,25.1,3.0,2.0,1.0
23.963555,25.00805,25.1,3.0,2.0,1.0
23.963555,25.008142,25.1,3.0,2.0,1.0
23.961541,25.008996,25.1,3.0,2.0,1.0
23.963037,25.007562,25.1,3.0,2.0,1.0
23.963586,25.007562,25.1,3.0,2.0,1.0
23.963983,25.009759,25.1,3.0,2.0,1.0
23.965112,25.008172,25.1,3.0,2.0,1.0
23.965112,25.00805,25.1,3.0,2.0,1.0
23.96441,25.008233,25.1,3.0,2.0,1.0
23.964807,25.008233,25.1,3.0,2.0,1.0
23.962426,25.007623,25.1,3.0,2.0,1.0
23.963861,25.007867,25.1,3.0,2.0,1.0
23.963861,25.009545,25.1,3.0,2.0,1.0
23.963281,25.008538,25.1,3.0,2.0,1.0
23.963342,25.008538,25.1,3.0,2.0,1.0
23.963494,25.009545,25.1,3.0,2.0,1.0
23.963311,25.009637,25.1,3.0,2.0,1.0
23.963311,25.008966,25.1,3.0,2.0,1.0
23.963586,25.00866,25.1,3.0,2.0,1.0
23.964898,25.00866,25.1,3.0,2.0,1.0
23.963037,25.008325,25.1,3.0,2.0,1.0
23.965447,25.009545,25.1,3.0,2.0,1.0
23.965447,25.00866,25.1,3.0,2.0,1.0
23.963922,25.009484,25.1,3.0,2.0,1.0
23.964532,25.009484,25.1,3.0,2.0,1.0
23.964868,25.007623,25.1,3.0,2.0,1.0
23.964593,25.008172,25.1,3.0,2.0,1.0
23.964593,25.007989,25.1,3.0,2.0,1.0
23.962335,25.009576,25.1,3.0,2.0,1.0
23.964715,25.009576,25.1,3.0,2.0,1.0
23.96322,25.008782,25.1,3.0,2.0,1.0
23.964227,25.007562,25.1,3.0,2.0,1.0
23.964227,25.00924,25.1,3.0,2.0,1.0
23.963342,25.008386,25.1,3.0,2.0,1.0
23.964227,25.008386,25.1,3.0,2.0,1.0
23.963586,25.008233,25.1,3.0,2.0,1.0
23.962274,25.008599,25.1,3.0,2.0,1.0
23.962274,25.008996,25.1,3.0,2.0,1.0
23.963861,25.008081,25.1,3.0,2.0,1.0
23.963616,25.008081,25.1,3.0,2.0,1.0
23.9638,25.009271,25.1,3.0,2.0,1.0
23.964349,25.009423,25.1,3.0,2.0,1.0
23.964349,25.00866,25.1,3.0,2.0,1.0
23.962823,25.008599,25.1,3.0,2.0,1.0
23.963983,25.008599,25.1,3.0,2.0,1.0
23.964166,25.008843,25.1,3.0,2.0,1.0
23.964227,25.007409,25.1,3.0,2.0,1.0
23.964227,25.009088,25.1,3.0,2.0,1.0
23.963983,25.006768,25.1,3.0,2.0,1.0
23.965112,25.006768,25.1,3.0,2.0,1.0
23.963647,25.009912,25.1,3.0,2.0,1.0
23.963433,25.008996,25.1,3.0,2.0,1.0
23.963433,25.008538,25.1,3.0,2.0,1.0
23.965295,25.008538,25.1,3.0,2.0,1.0
23.962335,25.008538,25.1,3.0,2.0,1.0
23.96444,25.009118,25.1,3.0,2.0,1.0
23.964868,25.008905,25.1,3.0,2.0,1.0
23.964868,25.009942,25.1,3.0,2.0,1.0
23.963159,25.009362,25.1,3.0,2.0,1.0
23.962426,25.009362,25.1,3.0,2.0,1.0
23.962426,25.008081,25.1,3.0,2.0,1.0
23.963586,25.008081,25.1,3.0,2.0,1.0
23.963586,25.008813,25.1,3.0,2.0,1.0
23.9638,25.008996,25.1,3.0,2.0,1.0
23.963586,25.008996,25.1,3.0,2.0,1.0
23.96267,25.007806,25.1,3.0,2.0,1.0
23.9638,25.008599,25.1,3.0,2.0,1.0
23.9638,25.007989,25.1,3.0,2.0,1.0
23.964624,25.00805,25.1,3.0,2.0,1.0
23.9638,25.00805,25.1,3.0,2.0,1.0
23.964257,25.009118,25.1,3.0,2.0,1.0
23.963128,25.009454,25.1,3.0,2.0,1.0
23.963128,25.00866,25.1,3.0,2.0,1.0
23.963464,25.007897,25.1,3.0,2.0,1.0
23.963769,25.007897,25.1,3.0,2.0,1.0
23.96267,25.007714,25.1,3.0,2.0,1.0
23.965112,25.00866,25.1,3.0,2.0,1.0
23.963647,25.00866,25.1,3.0,2.0,1.0
23.963647,25.008538,25.1,3.0,2.0,1.0
23.963433,25.008538,25.1,3.0,2.0,1.0
23.964349,25.008843,25.1,3.0,2.0,1.0
23.963311,25.009088,25.1,3.0,2.0,1.0
23.963159,25.008508,25.1,3.0,2.0,1.0
23.963159,25.007775,25.1,3.0,2.0,1.0
23.963983,25.007775,25.1,3.0,2.0,1.0
23.96322,25.008233,25.1,3.0,2.0,1.0
23.9638,25.00686,25.1,3.0,2.0,1.0
23.964868,25.007958,25.1,3.0,2.0,1.0
23.964868,25.009698,25.1,3.0,2.0,1.0
23.963952,25.009698,25.1,3.0,2.0,1.0
23.962854,25.009454,25.1,3.0,2.0,1.0
23.964166,25.009271,25.1,3.0,2.0,1.0
23.963494,25.007867,25.1,3.0,2.0,1.0
23.963494,25.008325,25.1,3.0,2.0,1.0
23.962945,25.008996,25.1,3.0,2.0,1.0
23.964044,25.008996,25.1,3.0,2.0,1.0
23.9638,25.008081,25.1,3.0,2.0,1.0
23.963739,25.009698,25.1,3.0,2.0,1.0
23.963739,25.009545,25.1,3.0,2.0,1.0
23.964593,25.008142,25.1,3.0,2.0,1.0
23.965051,25.008142,25.1,3.0,2.0,1.0
23.963311,25.009271,25.1,3.0,2.0,1.0
23.963616,25.009759,25.1,3.0,2.0,1.0
23.963616,25.009423,25.1,3.0,2.0,1.0
23.963281,25.008843,25.1,3.0,2.0,1.0
23.964685,25.008843,25.1,3.0,2.0,1.0
23.963677,25.00863,25.1,3.0,2.0,1.0
23.963037,25.008355,25.1,3.0,2.0,1.0
23.963037,25.008813,25.1,3.0,2.0,1.0
23.965509,25.00866,25.1,3.0,2.0,1.0
23.963342,25.00866,25.1,3.0,2.0,1.0
23.96267,25.009942,25.1,3.0,2.0,1.0
23.963311,25.008264,25.1,3.0,2.0,1.0
23.963311,25.008233,25.1,3.0,2.0,1.0
23.965173,25.009454,25.1,3.0,2.0,1.0
23.96441,25.009454,25.1,3.0,2.0,1.0
23.964685,25.008813,25.1,3.0,2.0,1.0
23.963922,25.009881,25.1,3.0,2.0,1.0
23.963922,25.009637,25.1,3.0,2.0,1.0
23.965814,25.010675,25.1,3.0,2.0,1.0
23.964227,25.010675,25.1,3.0,2.0,1.0
23.964135,25.008813,25.1,3.0,2.0,1.0
23.964593,25.008843,25.1,3.0,2.0,1.0
23.964593,25.009362,25.1,3.0,2.0,1.0
23.965173,25.009942,25.1,3.0,2.0,1.0
23.963647,25.009942,25.1,3.0,2.0,1.0
23.963586,25.007165,25.1,3.0,2.0,1.0
23.963006,25.00982,25.1,3.0,2.0,1.0
23.963006,25.008843,25.1,3.0,2.0,1.0
23.965905,25.009301,25.1,3.0,2.0,1.0
23.965051,25.009301,25.1,3.0,2.0,1.0
23.963739,25.009698,25.1,3.0,2.0,1.0
23.964349,25.008843,25.1,3.0,2.0,1.0
23.964349,25.008172,25.1,3.0,2.0,1.0
23.965112,25.010003,25.1,3.0,2.0,1.0
23.963983,25.010003,25.1,3.0,2.0,1.0
23.964746,25.008386,25.1,3.0,2.0,1.0
23.964715,25.007867,25.1,3.0,2.0,1.0
23.964715,25.009454,25.1,3.0,2.0,1.0
23.963952,25.008996,25.1,3.0,2.0,1.0
23.963433,25.008996,25.1,3.0,2.0,1.0
23.964593,25.010095,25.1,3.0,2.0,1.0
23.965447,25.009484,25.1,3.0,2.0,1.0
23.965447,25.008386,25.1,3.0,2.0,1.0
23.965051,25.009881,25.1,3.0,2.0,1.0
23.964135,25.009881,25.1,3.0,2.0,1.0
23.963311,25.009881,25.1,3.0,2.0,1.0
23.963983,25.008264,25.1,3.0,2.0,1.0
23.963983,25.008081,25.1,3.0,2.0,1.0
23.964593,25.00863,25.1,3.0,2.0,1.0
23.96499,25.00863,25.1,3.0,2.0,1.0
23.964929,25.010125,25.1,3.0,2.0,1.0
23.96557,25.009912,25.1,3.0,2.0,1.0
23.963555,25.009576,25.1,3.0,2.0,1.0
23.963555,25.009301,25.1,3.0,2.0,1.0
23.964624,25.009301,25.1,3.0,2.0,1.0
23.963006,25.009637,25.1,3.0,2.0,1.0
23.96441,25.009301,25.1,3.0,2.0,1.0
23.965051,25.009759,25.1,3.0,2.0,1.0
23.965051,25.00924,25.1,3.0,2.0,1.0
23.964166,25.00924,25.1,3.0,2.0,1.0
23.963616,25.010339,25.1,3.0,2.0,1.0
23.9638,25.010217,25.1,3.0,2.0,1.0
23.963861,25.008508,25.1,3.0,2.0,1.0
23.963861,25.009942,25.1,3.0,2.0,1.0
23.965661,25.009942,25.1,3.0,2.0,1.0
